plot_id,date,soil_mean,soil_median,soil_sd,soil_min,soil_max,soil_quantile_95,soil_quantile_5,surf_mean,surf_median,surf_sd,surf_min,surf_max,surf_quantile_95,surf_quantile_5,air_mean,air_median,air_sd,air_min,air_max,air_quantile_95,air_quantile_5,corr_soil_air,max_roll_diff_soil,max_roll_diff_surf,max_roll_diff_air,moist_mean,moist_median,moist_sd,moist_min,moist_max,moist_quantile_95,moist_quantile_5,soil_air_diff,soil_air_max_diff
Test_plot_2,2024-04-08,-0.6875,-0.6875,0,-0.6875,-0.6875,-0.6875,-0.6875,-1,-1,0,-1,-1,-1,-1,-1.349609375,-1.375,0.030856902590830466,-1.375,-1.3125,-1.3125,-1.375,NA,0,0,0.0625,1432,1432,0,1432,1432,1432,1432,-0.662109375,-0.625
Test_plot_2,2024-04-09,-0.7096354166666666,-0.6875,0.030048161268437627,-0.75,-0.6875,-0.6875,-0.75,-1,-1,0,-1,-1,-1,-1,-1.375,-1.375,0,-1.375,-1.375,-1.375,-1.375,NA,0.0625,0,0,1431.875,1432,0.33245498310218435,1431,1432,1432,1431,-0.6653645833333334,-0.6875
Test_plot_2,2024-04-10,-0.75,-0.75,0,-0.75,-0.75,-0.75,-0.75,-1,-1,0,-1,-1,-1,-1,-1.3567708333333333,-1.375,0.03729843489496624,-1.375,-1.25,-1.25,-1.375,NA,0,0,0.0625,1431,1431,0,1431,1431,1431,1431,-0.6067708333333333,-0.5
Test_plot_2,2024-04-11,-0.7213541666666666,-0.75,0.031304776553869845,-0.75,-0.6875,-0.6875,-0.75,-0.9915364583333334,-1,0.021497765464255587,-1,-0.9375,-0.9375,-1,-1.150390625,-1.125,0.07987352512846399,-1.25,-1,-1,-1.25,0.7872845997255866,0.0625,0.0625,0.0625,1431.1041666666667,1431,0.30708019410902276,1431,1432,1432,1431,-0.42903645833333337,-0.3125
Test_plot_2,2024-04-12,-0.6497395833333334,-0.625,0.03072475250781797,-0.6875,-0.625,-0.625,-0.6875,-0.890625,-0.875,0.027205359379125438,-0.9375,-0.875,-0.875,-0.9375,-0.9290364583333334,-0.9375,0.057080702093922145,-1,-0.875,-0.875,-1,0.8709010930424341,0.0625,0.0625,0,1432.1979166666667,1432,0.40052049468993056,1432,1433,1433,1432,-0.279296875,-0.25
Test_plot_2,2024-04-13,-0.625,-0.625,0,-0.625,-0.625,-0.625,-0.625,-0.8385416666666666,-0.8125,0.03918019549846894,-0.875,-0.75,-0.75,-0.875,-0.75390625,-0.75,0.04137093516366036,-0.875,-0.6875,-0.6875,-0.8125,NA,0,0.0625,0.0625,1433.5416666666667,1434,0.5008764248619175,1433,1434,1434,1433,-0.12890625,-0.0625
Test_plot_2,2024-04-14,-0.595703125,-0.625,0.031352627534059624,-0.625,-0.5625,-0.5625,-0.625,-0.75,-0.75,0,-0.75,-0.75,-0.75,-0.75,-0.576171875,-0.59375,0.059606111843324816,-0.6875,-0.5,-0.5,-0.625,0.8766614296329845,0.0625,0,0.0625,1435.625,1436,0.6844129255293028,1434,1437,1437,1435,0.01953125,0.0625
Test_plot_2,2024-04-15,-0.5110677083333334,-0.5,0.023983944167940294,-0.5625,-0.5,-0.5,-0.5625,-0.6627604166666666,-0.6875,0.03898292333065222,-0.75,-0.625,-0.625,-0.75,-0.4127604166666667,-0.375,0.05087973328125777,-0.5,-0.375,-0.375,-0.5,0.7321736075203663,0.0625,0.0625,0.0625,1438.21875,1438,0.9084761677492817,1437,1440,1440,1437,0.09830729166666669,0.125
Test_plot_2,2024-04-16,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.623046875,-0.625,0.010931624361649578,-0.625,-0.5625,-0.625,-0.625,-0.2819010416666667,-0.25,0.042529780265477796,-0.375,-0.25,-0.25,-0.375,NA,0,0.0625,0.0625,1441.3229166666667,1441,0.9786649517170308,1440,1443,1443,1440,0.21809895833333331,0.25
Test_plot_2,2024-04-17,-0.443359375,-0.4375,0.027323183054630405,-0.5,-0.375,-0.421875,-0.5,-0.5403645833333334,-0.5625,0.03138676214137575,-0.625,-0.5,-0.5,-0.5625,-0.22786458333333334,-0.25,0.030048161268437627,-0.25,-0.1875,-0.1875,-0.25,0.41005163624147895,0.0625,0.0625,0.0625,1444.53125,1444.5,0.9942267558787901,1443,1446,1446,1443,0.21549479166666666,0.1875
Test_plot_2,2024-04-18,-0.3776041666666667,-0.375,0.012554704856550301,-0.4375,-0.375,-0.375,-0.375,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.166015625,-0.1875,0.029840757462253745,-0.1875,-0.125,-0.125,-0.1875,0.15091165336763496,0.0625,0,0.0625,1447.7395833333333,1448,0.9866988200071534,1446,1449,1449,1446,0.21158854166666669,0.25
Test_plot_2,2024-04-19,-0.375,-0.375,0,-0.375,-0.375,-0.375,-0.375,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.23111979166666666,-0.25,0.030239982664265662,-0.3125,-0.1875,-0.1875,-0.25,NA,0,0,0.0625,1450.7083333333333,1451,0.8197132575244855,1449,1452,1452,1449.75,0.14388020833333334,0.1875
Test_plot_2,2024-04-20,-0.375,-0.375,0,-0.375,-0.375,-0.375,-0.375,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.3782552083333333,-0.375,0.048301574279218655,-0.5,-0.25,-0.3125,-0.4375,NA,0,0,0.0625,1452.6458333333333,1453,0.480770580295002,1452,1453,1453,1452,-0.003255208333333315,0.125
Test_plot_2,2024-04-21,-0.375,-0.375,0,-0.375,-0.375,-0.375,-0.375,-0.5390625,-0.5625,0.03173958594231301,-0.625,-0.5,-0.5,-0.5625,-0.5390625,-0.5,0.050694194103363295,-0.625,-0.5,-0.5,-0.625,NA,0,0.0625,0.0625,1453,1453,0,1453,1453,1453,1453,-0.1640625,-0.125
Test_plot_2,2024-04-22,-0.375,-0.375,0,-0.375,-0.375,-0.375,-0.375,-0.6165364583333334,-0.625,0.021497765464255587,-0.625,-0.5625,-0.5625,-0.625,-0.689453125,-0.6875,0.05549798849484262,-0.75,-0.625,-0.625,-0.75,NA,0,0.0625,0.0625,1452.4791666666667,1452,0.502188194262012,1452,1453,1453,1452,-0.314453125,-0.25
Test_plot_2,2024-04-23,-0.375,-0.375,0,-0.375,-0.375,-0.375,-0.375,-0.6412760416666666,-0.625,0.02757285753395392,-0.6875,-0.625,-0.625,-0.6875,-0.8548177083333334,-0.875,0.05248338683469609,-0.9375,-0.75,-0.75,-0.9375,NA,0,0.0625,0.0625,1450.9895833333333,1451,0.6726975024664217,1450,1452,1452,1450,-0.47981770833333337,-0.375
Test_plot_2,2024-04-24,-0.421875,-0.4375,0.027205359379125438,-0.4375,-0.375,-0.375,-0.4375,-0.734375,-0.75,0.027205359379125438,-0.75,-0.6875,-0.6875,-0.75,-1.0032552083333333,-1,0.030578027439019075,-1.0625,-0.9375,-0.9375,-1.0625,0.5066363678446131,0.0625,0.0625,0.0625,1448.875,1449,0.7433919416750282,1448,1450,1450,1448,-0.5813802083333333,-0.5625
Test_plot_2,2024-04-25,-0.4895833333333333,-0.5,0.02341464528954235,-0.5,-0.4375,-0.4375,-0.5,-0.75,-0.75,0,-0.75,-0.75,-0.75,-0.75,-1.0930989583333333,-1.0625,0.03140722509833037,-1.125,-1.0625,-1.0625,-1.125,0.43799170619302547,0.0625,0,0.0625,1446.53125,1446,0.6798316355036583,1445,1448,1448,1446,-0.603515625,-0.625
Test_plot_2,2024-04-26,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.7545572916666666,-0.75,0.01633528144710523,-0.8125,-0.75,-0.75,-0.8125,-1.0358072916666667,-1.0625,0.03237424006762383,-1.125,-1,-1,-1.0625,NA,0,0.0625,0.0625,1444.5833333333333,1445,0.49559462778335206,1444,1445,1445,1444,-0.5358072916666667,-0.5
Test_plot_2,2024-04-27,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.7506510416666666,-0.75,0.00637887953849786,-0.8125,-0.75,-0.75,-0.75,-0.9602864583333334,-0.9375,0.04265046089660676,-1,-0.875,-0.875,-1,NA,0,0.0625,0.0625,1444,1444,0,1444,1444,1444,1444,-0.46028645833333337,-0.375
Test_plot_2,2024-04-28,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.75,-0.75,0,-0.75,-0.75,-0.75,-0.75,-0.875,-0.875,0,-0.875,-0.875,-0.875,-0.875,NA,0,0,0,1443.90625,1444,0.2930106877878258,1443,1444,1444,1443,-0.375,-0.375
Test_plot_2,2024-04-29,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.75,-0.75,0,-0.75,-0.75,-0.75,-0.75,-0.7955729166666666,-0.75,0.05247114390769898,-0.875,-0.75,-0.75,-0.875,NA,0,0,0.0625,1444,1444,0,1444,1444,1444,1444,-0.29557291666666663,-0.25
Test_plot_2,2024-04-30,-0.4739583333333333,-0.5,0.03352467015157539,-0.5,-0.375,-0.4375,-0.5,-0.6328125,-0.625,0.06492024459207418,-0.75,-0.5,-0.5,-0.703125,-0.5065104166666666,-0.5625,0.18771460671605023,-0.75,-0.0625,-0.109375,-0.75,0.7655576887748217,0.0625,0,0,1444.9791666666667,1445,0.8581395625257758,1444,1447,1447,1444,-0.032552083333333315,0.3125
Test_plot_2,2024-05-01,-0.3372395833333333,-0.375,0.05477163015008998,-0.375,-0.25,-0.25,-0.375,-0.3684895833333333,-0.4375,0.11805689928715833,-0.5,-0.1875,-0.1875,-0.5,0.07682291666666667,0,0.0974507157265355,-0.0625,0.1875,0.1875,-0.0625,0.7912275692885722,0,0.0625,0.0625,1456.3020833333333,1451,10.13188795382045,1447,1478,1477,1448,0.4140625,0.4375
Test_plot_2,2024-05-02,-0.142578125,-0.125,0.05641651158663803,-0.25,-0.0625,-0.0625,-0.203125,-0.16276041666666666,-0.1875,0.03072475250781797,-0.1875,-0.125,-0.125,-0.1875,0.1875,0.1875,0,0.1875,0.1875,0.1875,0.1875,NA,0.0625,0.0625,0,1790.3645833333333,1493,480.1070082429906,1479,2734,2678.25,1480,0.330078125,0.25
Test_plot_2,2024-05-03,-0.087890625,-0.0625,0.030856902590830466,-0.125,-0.0625,-0.0625,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.189453125,0.1875,0.010931624361649578,0.1875,0.25,0.1875,0.1875,-0.09523343085774955,0.0625,0,0.0625,2463.9583333333335,2453,62.84566168784012,2370,2600,2578.25,2378.5,0.27734375,0.3125
Test_plot_2,2024-05-04,-0.11848958333333333,-0.125,0.019192512131813923,-0.125,-0.0625,-0.0625,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19466145833333334,0.1875,0.020011903666997625,0.1875,0.25,0.25,0.1875,0.19850203858142107,0.0625,0,0.0625,2280.75,2272,46.01235532012313,2221,2368,2358.75,2224.75,0.3131510416666667,0.3125
Test_plot_2,2024-05-05,-0.12239583333333333,-0.125,0.012554704856550301,-0.125,-0.0625,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19661458333333334,0.1875,0.022174485001634634,0.1875,0.25,0.25,0.1875,-0.08615751684814253,0.0625,0,0.0625,2167.6041666666665,2167,34.34514572814795,2116,2221,2217.25,2119.75,0.3190104166666667,0.3125
Test_plot_2,2024-05-06,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19661458333333334,0.1875,0.022174485001634634,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,2068.7708333333335,2072.5,31.674156547293506,2008,2115,2111.25,2016.75,0.32161458333333337,0.375
Test_plot_2,2024-05-07,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19791666666666666,0.1875,0.02341464528954235,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1961.875,1953.5,16.79301233126132,1949,2006,1999.25,1949,0.32291666666666663,0.375
Test_plot_2,2024-05-08,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19986979166666666,0.1875,0.02503253091812066,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1948.15625,1948,0.36499819754421575,1948,1949,1949,1948,0.32486979166666663,0.375
Test_plot_2,2024-05-09,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19075520833333334,0.1875,0.013960092518104423,0.1875,0.25,0.203125,0.1875,NA,0,0,0.0625,1947.4791666666667,1947,0.502188194262012,1947,1948,1948,1947,0.31575520833333337,0.375
Test_plot_2,2024-05-10,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19075520833333334,0.1875,0.013960092518104423,0.1875,0.25,0.203125,0.1875,NA,0,0,0.0625,1948.2708333333333,1948,0.934476117423601,1947,1950,1950,1947,0.31575520833333337,0.375
Test_plot_2,2024-05-11,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19010416666666666,0.1875,0.012554704856550301,0.1875,0.25,0.1875,0.1875,NA,0,0,0.0625,1948.9166666666667,1949,0.8785953702139588,1948,1950,1950,1948,0.31510416666666663,0.375
Test_plot_2,2024-05-12,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19270833333333334,0.1875,0.017364765697218558,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1949.5833333333333,1950,0.49559462778335206,1949,1950,1950,1949,0.31770833333333337,0.375
Test_plot_2,2024-05-13,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19661458333333334,0.1875,0.022174485001634634,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1951.21875,1951,0.6521724828359604,1950,1952,1952,1950,0.32161458333333337,0.375
Test_plot_2,2024-05-14,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.20572916666666666,0.1875,0.028557229397775847,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1953.1145833333333,1953,0.7088878118747433,1952,1954,1954,1952,0.33072916666666663,0.375
Test_plot_2,2024-05-15,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.19921875,0.1875,0.02452257955221548,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1955.3541666666667,1955,0.9945024322339782,1954,1957,1957,1954,0.32421875,0.375
Test_plot_2,2024-05-16,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.21744791666666666,0.1875,0.03138676214137575,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1959,1959,1.1332301294599387,1957,1961,1961,1957,0.34244791666666663,0.375
Test_plot_2,2024-05-17,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.21940104166666666,0.25,0.03140722509833037,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1962.6041666666667,1962,1.2352640175211356,1961,1965,1964.25,1961,0.34440104166666663,0.375
Test_plot_2,2024-05-18,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.22395833333333334,0.25,0.030974664236459504,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1966.6666666666667,1966,1.5263762843425959,1965,1969,1969,1965,0.34895833333333337,0.375
Test_plot_2,2024-05-19,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.2532552083333333,0.25,0.06436033408992425,0.1875,0.5,0.375,0.1875,NA,0,0,0.125,1972.5833333333333,1971,3.1876956424307403,1969,1978,1978,1969,0.3782552083333333,0.625
Test_plot_2,2024-05-20,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.22916666666666666,0.25,0.02961744388795462,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1981.0729166666667,1981,1.9479802855733566,1978,1984,1984,1978,0.35416666666666663,0.375
Test_plot_2,2024-05-21,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.21614583333333334,0.1875,0.031304776553869845,0.1875,0.25,0.25,0.1875,NA,0,0,0.0625,1987.4166666666667,1987,2.3109199201168744,1984,1991,1991,1985,0.34114583333333337,0.375
Test_plot_2,2024-05-22,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,0.3821614583333333,0.25,0.24381658868903103,0.1875,0.9375,0.875,0.1875,NA,0,0,0.125,1995.3333333333333,1993.5,4.28379238443957,1991,2002,2002,1991,0.5071614583333333,1.0625
Test_plot_2,2024-05-23,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,-0.07552083333333333,-0.125,0.07135706790746714,-0.125,0.25,0,-0.125,1.9765625,1.71875,1.6362779188241767,0.1875,5.6875,4.421875,0.1875,NA,0,0.0625,1.6875,2008.25,2007.5,4.814451928145202,2002,2016,2015,2002,2.1015625,5.8125
Test_plot_2,2024-05-24,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,1.5227864583333333,0.5625,1.7034726478035076,-0.5,4.875,4.75,-0.21875,5.094401041666667,3.84375,3.060599501490716,0,10.3125,10.015625,0.6875,NA,0,0.375,1.625,2095.40625,2070,85.40227756423066,2015,2289,2282,2017.75,5.219401041666667,10.4375
Test_plot_2,2024-05-25,-0.125,-0.125,0,-0.125,-0.125,-0.125,-0.125,2.4088541666666665,1.59375,2.76476176561635,-0.75,7.125,6.75,-0.640625,5.829427083333333,5.71875,4.720602234650267,-0.8125,13.5,12.75,-0.453125,NA,0,0.625,1.625,2050.3125,2043.5,45.05068782698229,1999,2128,2126,1999,5.954427083333333,13.625
Test_plot_2,2024-05-26,-0.1171875,-0.125,0.020778436443886522,-0.125,-0.0625,-0.0625,-0.125,5.8359375,5.28125,4.632836976836911,-0.875,12.875,12.640625,-0.640625,12.042317708333334,12.9375,7.433081365412396,-0.125,22.5,21.875,0.34375,0.00795357887574388,0.0625,0.8125,1.875,2054.8854166666665,2080,49.25569585907201,1978,2121,2112.5,1979,12.159505208333334,22.5625
Test_plot_2,2024-05-27,-0.091796875,-0.0625,0.031352627534059624,-0.125,-0.0625,-0.0625,-0.125,8.3515625,7.96875,4.787870588240334,2.5,17.75,16.15625,2.796875,13.927083333333334,13.3125,6.086524337318625,6.25,26.375,24.125,6.546875,-0.12206552899736071,0.0625,2.875,5.0625,2099.90625,2117.5,35.24264107583312,2047,2198,2139,2048,14.018880208333334,26.4375
Test_plot_2,2024-05-28,0.5553385416666666,-0.0625,0.9396190871411436,-0.0625,2.75,2.40625,-0.0625,10.018880208333334,9.125,5.386517035370909,3,19.25,19.015625,3.25,15.110677083333334,13.96875,6.690130933334078,6,25.75,25.5,6.71875,-0.2240749120199408,0,1.1875,5,2092.125,2139,88.38697808352111,1938,2199,2196.25,1947.25,14.555338541666668,23
Test_plot_2,2024-05-29,5.516276041666667,5.8125,1.8912724759436599,2.75,7.6875,7.640625,3,11.741536458333334,11.40625,5.535119779165527,3.6875,21.3125,19.53125,3.875,15.163411458333334,14.25,6.383890664458631,5.25,25.75,23.828125,5.984375,0.39428504865013914,0.0625,1.3125,3.5,1896.625,1908.5,25.693845259332562,1841,1936,1929,1844.75,9.647135416666668,18.0625
Test_plot_2,2024-05-30,8.455078125,8.6875,1.1589079735685046,7,9.875,9.8125,7,13.587890625,12.75,5.471408775675855,7.125,24,23.34375,7.421875,16.128255208333332,15.75,6.593173115146332,7,29.25,27.453125,7.859375,0.1540611073837649,0.0625,2.8125,5.6875,1815.5833333333333,1824,18.549885326169406,1785,1840,1836.25,1785,7.673177083333332,19.375
Test_plot_2,2024-05-31,9.496744791666666,9.6875,0.8879849394016582,8.125,10.625,10.5625,8.234375,13.6171875,13.5625,5.357761908154718,6,22.8125,22.125,6.375,15.412109375,16.3125,6.446506717514829,5.625,27.125,24.90625,6.25,0.25307871952881866,0.125,2.0625,5.125,1761.8020833333333,1761,25.430449958420304,1727,1816,1798,1727.75,5.915364583333334,16.5
Test_plot_2,2024-06-01,9.637369791666666,9.6875,0.2698714045107182,9.125,10,9.9375,9.125,11.006510416666666,10.1875,2.5645527587713866,8,16.5,15.21875,8.0625,10.315755208333334,9.5625,2.5804549048107894,6.875,16.0625,15.03125,7.296875,-0.05243136417851223,0.0625,1.8125,3,1812.1979166666667,1811.5,31.599340363423867,1730,1854,1853,1766.25,0.6783854166666679,6.0625
Test_plot_2,2024-06-02,9.203776041666666,9.25,0.33112209443037194,8.75,9.6875,9.6875,8.75,10.739583333333334,10.53125,3.32612845248889,5.875,17.25,16.359375,7.03125,10.963541666666666,10.375,4.261880324869384,4.875,20,18.5,5.796875,-0.05493566175585829,0.0625,1.1875,2.625,1764.1770833333333,1760.5,20.17658611343808,1736,1791,1790,1737,1.759765625,10.3125
Test_plot_2,2024-06-03,9.016927083333334,9.125,0.42170541588304,8.375,9.5,9.5,8.375,10.54296875,10.34375,3.5574041636035236,5.6875,19,17,6,11.330078125,11.09375,4.505038326449577,4.375,22.1875,18.90625,4.96875,0.03154955153827524,0.125,1.875,4.5,1727.34375,1717,24.806971908380067,1698,1764,1763,1698,2.313151041666666,12.6875
Test_plot_2,2024-06-04,9.154296875,9.25,0.7790932400726974,7.875,10.25,10.203125,7.9375,10.53125,8.9375,5.286021474257912,3.25,19.375,19,4.421875,10.891927083333334,10.3125,6.033305854731091,1.25,20.375,19.546875,2.671875,0.2555261127211356,0.125,1.625,4.25,1913.7708333333333,1889,78.256323661302,1746,2105,2067.75,1847,1.737630208333334,10.125
Test_plot_2,2024-06-05,8.748697916666666,8.75,0.16522989533193896,8.5,9.1875,9.015625,8.5,9.869140625,10.5,2.113495913737443,6.125,13.3125,12.40625,6.484375,11.931640625,13.09375,2.8356297181468353,6.75,16.25,15.875,7.59375,0.0012999499923031386,0.0625,1.625,2.375,1791.09375,1784,39.87112875119962,1734,1849,1848.25,1737.75,3.182942708333334,7.0625
Test_plot_2,2024-06-06,8.876302083333334,8.875,0.18540034178085038,8.625,9.125,9.125,8.625,10.583333333333334,11.0625,1.1550328468026279,8.5,12.375,12,8.734375,12.634114583333334,13.125,1.6167803035324098,9,16,14.75,9.59375,-0.1396841337649272,0.0625,1,2.1875,1715.78125,1713,8.383195126341494,1703,1734,1731,1704,3.7578125,6.875
Test_plot_2,2024-06-07,9.145833333333334,9.21875,0.3910666363103451,8.5,9.625,9.625,8.5,10.08984375,10.25,3.152521084125412,5.375,17.8125,14.75,5.671875,10.301432291666666,11.125,4.012080798643144,4.25,21.5,16.859375,5.171875,-0.020502547549205753,0.0625,2.375,5.125,1716.0625,1714,20.700781831154412,1689,1769,1761.75,1690,1.1555989583333321,11.875
Test_plot_2,2024-06-08,8.833333333333334,8.875,0.25644114608133534,8.375,9.125,9.125,8.375,8.62109375,8.6875,2.6452510280963386,5,14.125,13.03125,5.125,8.449869791666666,9.0625,3.361591539767398,3.125,14.8125,13.625,3.59375,0.0017489412001097874,0.0625,2.125,3.375,1757.8541666666667,1750.5,20.0971216408125,1733,1795,1783.75,1733,-0.38346354166666785,5.6875
Test_plot_2,2024-06-09,8.844401041666666,9.0625,0.5842642409578576,7.875,9.5,9.5,7.921875,10.112630208333334,9.53125,4.3141217373234,4,19.25,17.453125,4.125,10.847005208333334,11.375,4.771970223963435,2.875,21.875,17.921875,3.59375,0.16908359912417287,0.125,3.6875,6.6875,1721.2604166666667,1715,25.529856532330992,1692,1762,1757.25,1693,2.002604166666668,12.375
Test_plot_2,2024-06-10,8.716145833333334,8.75,0.1659592993329621,8.5,9.125,9,8.5,8.113932291666666,8.28125,1.5956611294708432,4.875,11.4375,10.8125,5.421875,7.938802083333333,8,1.9403518732424834,3.9375,13.875,11.296875,4.671875,-0.5093417850714909,0.0625,1,2.25,1742.5729166666667,1724,42.25006877395005,1696,1808,1805,1697.75,-0.7773437500000009,4.75
Test_plot_2,2024-06-11,8.744140625,8.625,0.37958579019993693,8.25,9.25,9.25,8.25,9.608723958333334,8.5,2.4142743814215435,6.75,14.25,13.6875,7.125,9.928385416666666,7.8125,3.5316354489991166,5.5625,15.875,15.265625,6.25,0.2930977970791378,0.0625,0.875,1.75,1804.8229166666667,1807,12.89389475410066,1784,1830,1826.5,1785,1.184244791666666,6.625
Test_plot_2,2024-06-12,9.169921875,9,0.5492745758013113,8.4375,9.875,9.875,8.5,10.740234375,10.0625,3.9429559956920412,6.125,19.0625,18.28125,6.234375,11.383463541666666,10.96875,4.962338587720826,5,21.625,20.53125,5.25,0.14916052320522255,0.0625,1.125,3.375,1776.8333333333333,1773.5,25.667783069819222,1744,1813,1812,1744,2.213541666666666,11.75
Test_plot_2,2024-06-13,9.617838541666666,9.5,0.5462845339910795,8.875,10.375,10.375,8.875,10.77734375,10.625,4.124798764030798,5.1875,20.375,17.765625,5.375,11.328125,9.875,5.666020022444048,3.5625,26,21.265625,4.25,0.04653166159531691,0.0625,3,6.125,1753.34375,1757,22.25490040654559,1717,1793,1789.25,1720.75,1.710286458333334,15.625
Test_plot_2,2024-06-14,10.21875,10.40625,0.683270482774998,9.125,11,11,9.171875,11.929036458333334,11.96875,4.127158723335482,5.5,18.75,18.125,5.75,13.386067708333334,13.6875,5.66771061810944,4.25,23.75,22.28125,5.0625,0.22694036411921706,0.0625,1.8125,5.5,1765.1145833333333,1761.5,24.375082096128057,1732,1807,1802,1733,3.167317708333334,12.75
Test_plot_2,2024-06-15,10.814453125,11,0.5257711383148265,10,11.5,11.4375,10,11.943359375,11.40625,3.7513821808579504,7.125,22,18.46875,7.625,12.275390625,10.6875,5.122757677987987,5.375,25.875,22.59375,6.5,-0.16219328814884584,0.0625,2.25,5,1759.53125,1750.5,38.20828048170215,1715,1839,1835.5,1716,1.4609375,14.375
Test_plot_2,2024-06-16,11.145182291666666,11.3125,0.7580432084608636,9.9375,12,12,10,13.030598958333334,12.59375,4.767945626025505,6.25,21.625,19.875,6.3125,14.378255208333334,14.03125,6.0246708374792215,5.125,27.125,22.59375,5.46875,0.183673929295513,0.125,2.375,4.4375,1802.5520833333333,1795.5,29.70517225622383,1769,1849,1845,1770,3.233072916666668,15.125
Test_plot_2,2024-06-17,11.842105263157896,11.625,0.696796556341556,10.9375,12.9375,12.875,10.98125,14.465789473684211,14.375,4.04760740436718,9.3125,24.25,22.931250000000002,9.5,15.905921052631578,15.75,4.999209326481299,9.1875,28.5625,26.862499999999997,9.79375,0.189211802514345,0.0625,2.5,5.5,1550.578947368421,1752,281.7334480005603,1188,1785,1784,1188,4.063815789473683,15.625
Test_plot_2,2024-06-18,11.729166666666666,11.6875,0.16811323982217694,11.5,12.25,12.125,11.625,11.505859375,11.4375,1.0994570327477797,9.625,14.25,13.234375,9.875,11.44921875,11.375,1.1563722374930734,9.75,14.5,13.359375,9.75,0.05457032761424792,0.0625,1.25,1.5,1217.8125,1218,14.672073365482646,1189,1250,1246.25,1191.75,-0.2799479166666661,2.25
